GameID,Champion,Player,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
61078,Corki,Bulldog,MID,16,4,6,2,1,283,9,,8.5,12657,381,22.8%,55,15,17,7,7,1.66,0.45,0.21,0.51,19.2%,22254,15210,4911,2133,670,28.7%,0.18,75%,,1,0,0,0,-91,-6,-714,0,0,1302,1302,4899,0,19366,0,2,88,22097,201,8,29,50,100
61078,Zeri,Leaper,ADC,17,3,1,2,5,364,30,,11,15520,467,28%,37,12,12,5,4,1.11,0.36,0.15,0.36,12.9%,16963,10838,5882,243,511,21.9%,0.15,62.5%,,1,0,0,0,1097,32,1038,1,0,4443,4443,8042,0,12640,0,4,199,14523,0,7,30,450,50
61078,Nautilus,Quantum,SUPPORT,12,1,6,3,0.7,31,0,,0.9,6910,208,12.5%,111,62,9,14,12,3.34,1.87,0.42,0.27,38.8%,3948,819,2295,834,119,5.1%,0.12,50%,,0,0,0,0,-401,-4,-86,0,0,0,0,1624,0,23862,0,26,132,19388,153,16,29,0,0
60055,Gnar,Morgan,TOP,18,2,2,7,4.5,409,29,,10,18316,450,24.7%,49,13,13,8,8,1.2,0.32,0.2,0.32,11.7%,32979,25025,7396,558,810,25.4%,0.22,60%,,0,0,0,0,797,15,75,0,0,12018,12018,10977,0,35680,0,37,894,33169,60,12,30,50,450
60055,Sejuani,YoungJae,JUNGLE,17,3,2,10,6.5,266,230,,6.5,13714,337,18.5%,88,23,24,22,21,2.16,0.56,0.54,0.59,21.1%,13282,6776,5397,1109,326,10.2%,0.32,86.7%,,0,0,0,0,288,0,-322,0,0,974,974,19022,550,55848,0,31,663,44747,21,25,45,0,200
60055,Taliyah,Pullbae,MID,18,3,1,9,12,365,12,,9,16364,402,22%,69,32,11,15,15,1.69,0.79,0.37,0.27,16.5%,34405,1549,32330,526,845,26.5%,0.29,80%,,0,0,0,0,440,5,641,1,0,4782,4782,1642,0,8545,0,48,1005,14723,62,19,40,0,400
60055,Ezreal,Envyy,ADC,18,4,3,7,3.7,370,25,,9.1,16101,395,21.7%,43,14,9,3,2,1.06,0.34,0.07,0.22,10.3%,41229,28077,11400,1752,1013,31.8%,0.27,73.3%,,0,0,0,0,1329,113,2836,3,0,4007,4007,6414,0,19290,0,7,203,21260,173,4,21,50,500
60055,Leona,Pollu,SUPPORT,13,3,5,8,2.2,43,0,,1.1,9785,240,13.2%,169,79,23,30,26,4.15,1.94,0.74,0.56,40.4%,7813,1172,5084,1557,192,6%,0.27,73.3%,,0,0,0,0,-855,-99,-2261,-2,0,904,904,657,361,26637,0,43,113,28184,146,32,53,0,100
60055,Aatrox,Mihile,TOP,18,4,2,4,4,353,23,,8.7,16537,406,21.9%,59,18,14,7,6,1.45,0.44,0.17,0.34,16.7%,23926,18430,4956,540,588,23.2%,0.2,61.5%,,0,0,0,0,-797,-15,-75,0,0,2032,2032,19270,0,40191,0,19,264,39355,99,9,24,150,50
60055,Poppy,Sylvie,JUNGLE,17,0,4,7,1.8,224,197,,5.5,12540,308,16.6%,55,16,11,15,15,1.35,0.39,0.37,0.27,15.6%,9472,7174,1688,610,233,9.2%,0.17,53.8%,,0,0,0,0,-288,0,322,0,1,868,868,17337,0,71726,206,45,996,51612,160,16,34,0,0
60055,Azir,Fisher,MID,18,6,3,5,3.7,413,0,,10.1,19535,480,25.8%,53,16,15,8,7,1.3,0.39,0.2,0.37,15%,31246,333,30722,191,767,30.3%,0.27,84.6%,,1,0,0,0,-440,-5,-641,-1,0,8663,8663,9061,0,20240,0,7,189,24565,99,10,33,850,50
60055,Senna,Jiwoo,ADC,17,2,2,9,5.5,104,9,,2.6,13134,323,17.4%,146,64,28,14,12,3.59,1.57,0.34,0.69,41.4%,26498,25758,95,645,651,25.7%,0.27,84.6%,,0,0,0,0,-1329,-113,-2836,-3,0,4373,4373,14593,5845,10048,3513,26,310,16651,80,17,36,450,0
60055,Ornn,GuGer,SUPPORT,18,1,4,6,1.8,289,1,,7.1,13843,340,18.3%,40,24,7,10,10,0.98,0.59,0.25,0.17,11.3%,12136,3374,8728,34,298,11.8%,0.17,53.8%,,0,0,0,0,855,99,2261,2,0,498,498,4698,510,85117,0,28,620,46796,189,11,29,200,0
59030,Jax,Casting,TOP,17,2,2,0,1,289,11,,8.9,13193,407,24.6%,35,20,3,8,7,1.08,0.62,0.25,0.09,15.9%,12220,6670,5550,0,377,23%,0.06,66.7%,,0,0,0,0,1141,-11,-351,0,0,2807,2807,3715,0,20474,0,9,182,27443,38,10,28,100,50
59030,Sejuani,Pyosik,JUNGLE,14,0,3,2,0.7,188,168,,5.8,9421,290,17.6%,56,16,15,19,15,1.73,0.49,0.59,0.46,25.5%,7886,4469,3377,40,243,14.8%,0.06,66.7%,,0,0,0,0,-73,-14,-792,-1,1,264,264,13467,158,42080,0,18,424,44710,68,20,43,0,0
59030,Aurelion Sol,Bdd,MID,16,1,1,1,2,276,0,,8.5,12493,385,23.3%,25,15,2,9,9,0.77,0.46,0.28,0.06,11.4%,15590,356,14765,469,481,29.3%,0.06,66.7%,,0,0,0,0,-1477,-43,-1478,-1,0,0,0,2115,0,7915,0,27,751,14124,0,11,30,50,0
59030,Senna,Deft,ADC,13,0,3,3,1,59,4,,1.8,8310,256,15.5%,77,33,15,8,7,2.37,1.02,0.25,0.46,35%,12164,12032,0,132,375,22.9%,0.09,100%,,0,0,0,0,-1081,-99,-1998,-2,0,620,620,11086,5342,8028,1440,25,289,14937,57,11,26,0,0
59030,Tahm Kench,BeryL,SUPPORT,15,0,5,2,0.4,233,0,,7.2,10261,316,19.1%,27,13,3,12,11,0.83,0.4,0.37,0.09,12.3%,5294,395,4899,0,163,10%,0.06,66.7%,,0,0,0,0,143,87,1476,1,0,0,0,4913,132,43880,1362,9,1312,28642,144,15,35,0,0
59030,K,DuDu,TOP,18,3,1,7,10,325,13,,10,14082,434,22%,26,8,6,3,3,0.8,0.25,0.09,0.18,9.8%,13795,11356,1994,445,425,13.8%,0.31,71.4%,,0,0,0,0,-1141,11,351,0,0,3365,3365,3034,0,34509,11,31,2503,18236,16,4,23,0,0
59030,Maokai,Cuzz,JUNGLE,15,0,0,13,Perfect KDA,219,207,,6.8,10688,330,16.7%,51,11,8,9,8,1.57,0.34,0.28,0.25,19.2%,27343,661,26221,461,843,27.4%,0.4,92.9%,,0,0,0,0,73,14,792,1,0,463,463,29020,0,31756,0,53,770,43249,0,11,25,0,0
59030,Tristana,Bulldog,MID,18,4,2,5,4.5,376,27,,11.6,16829,519,26.3%,57,16,12,5,5,1.76,0.49,0.15,0.37,21.4%,24133,21929,1368,836,744,24.2%,0.28,64.3%,,1,0,0,0,1477,43,1478,1,1,11044,11044,7640,0,10436,0,6,160,16632,61,6,23,0,150
59030,Ashe,Leaper,ADC,16,6,0,5,Perfect KDA,314,25,,9.7,14255,440,22.2%,51,9,16,3,2,1.57,0.28,0.09,0.49,19.2%,24598,22352,1818,428,758,24.7%,0.34,78.6%,,1,0,0,0,1081,99,1998,2,0,5021,5021,3268,0,6209,0,50,997,10035,0,4,24,50,0
59030,Seraphine,Andil,SUPPORT,13,1,0,11,Perfect KDA,28,0,,0.9,8231,254,12.8%,81,44,4,12,10,2.5,1.36,0.37,0.12,30.5%,9900,1215,8320,365,305,9.9%,0.37,85.7%,,0,0,0,0,-143,-87,-1476,-1,0,1450,1450,8544,5639,5665,3985,34,164,9075,0,15,33,0,0
61081,Gnar,kingen,TOP,17,0,3,9,3,281,11,,9,12309,393,20.5%,50,16,9,9,9,1.6,0.51,0.29,0.29,15.4%,21371,18516,2759,96,683,23.5%,0.29,64.3%,,0,0,0,0,855,29,678,0,0,4511,4511,6152,0,29430,0,34,461,23658,131,10,27,0,200
61081,Viego,Lucid,JUNGLE,16,4,1,8,12,228,200,,7.3,12174,389,20.3%,70,15,20,22,14,2.24,0.48,0.7,0.64,21.5%,10256,8902,942,412,328,11.3%,0.38,85.7%,1,1,0,0,0,87,3,394,1,0,2896,2896,26336,0,30159,0,9,277,38581,49,16,36,100,100
61081,LeBlanc,ShowMaker,MID,17,5,1,4,9,295,4,,9.4,14409,460,24%,78,33,21,7,7,2.49,1.05,0.22,0.67,24%,24274,852,21586,1836,776,26.7%,0.29,64.3%,,1,0,0,0,179,22,481,0,0,6624,6624,3558,0,10513,0,4,61,15657,45,9,28,300,150
61081,Ezreal,Aiming,ADC,17,5,0,4,Perfect KDA,315,0,,10.1,14366,459,23.9%,27,11,6,2,2,0.86,0.35,0.06,0.19,8.3%,32625,21419,10078,1128,1042,35.9%,0.29,64.3%,,1,0,0,0,-711,-15,-274,0,0,4804,4804,5707,0,7424,0,7,116,13340,0,4,22,50,0
61081,Alistar,Kellin,SUPPORT,11,0,4,7,1.8,31,0,,1,6845,219,11.4%,100,59,9,16,16,3.19,1.88,0.51,0.29,30.8%,2455,223,1700,532,78,2.7%,0.22,50%,,0,0,0,0,-420,-5,-585,0,0,0,0,3766,1155,24016,0,20,42,19957,105,18,33,0,0
61081,K,Frog,TOP,17,3,2,3,3,262,0,,8.4,11484,367,21.3%,34,13,6,7,7,1.09,0.42,0.22,0.19,12.4%,7300,6438,637,225,233,10.1%,0.19,66.7%,,0,0,0,0,-855,-29,-678,0,0,942,942,3190,0,43758,0,18,2264,28499,101,8,25,150,50
61081,Nidalee,Sponge,JUNGLE,15,1,3,6,2.3,211,194,,6.7,10252,328,19%,45,7,13,6,5,1.44,0.22,0.19,0.42,16.4%,17556,595,14629,2332,561,24.3%,0.22,77.8%,,0,0,0,0,-87,-3,-394,-1,1,486,486,27293,6180,19263,0,5,172,33106,83,7,20,150,0
61081,Tristana,Kyeahoo,MID,16,2,2,6,4,293,9,,9.4,12856,411,23.8%,36,14,19,3,3,1.15,0.45,0.1,0.61,13.1%,20182,18451,1555,176,645,27.9%,0.26,88.9%,,0,0,0,0,-179,-22,-481,0,0,7250,7250,8181,0,15158,0,5,72,18708,53,4,23,0,200
61081,Ashe,Teddy,ADC,14,1,3,4,1.7,285,7,,9.1,11660,373,21.6%,44,14,14,4,4,1.41,0.45,0.13,0.45,16%,21342,18729,2365,248,682,29.5%,0.16,55.6%,,0,0,0,0,711,15,274,0,0,3139,3139,4485,0,10552,0,34,691,15740,75,6,24,0,100
61081,Leona,Pleata,SUPPORT,12,2,4,6,2,37,0,,1.2,7663,245,14.2%,116,59,14,21,17,3.71,1.88,0.67,0.45,42.2%,5862,954,4200,708,187,8.1%,0.26,88.9%,,1,0,0,0,420,5,585,0,0,391,391,728,122,23335,0,22,61,22899,98,24,38,150,100
60058,K,Rascal,TOP,16,1,1,0,1,251,0,,9.2,9626,353,21.9%,25,10,5,4,3,0.92,0.37,0.15,0.18,12%,12396,9952,1653,791,455,22.9%,0.04,100%,1,0,0,0,0,-886,-22,-57,0,0,0,0,2700,0,28210,221,22,1661,19431,0,6,20,150,0
60058,Ivern,Sponge,JUNGLE,13,0,1,0,0,155,134,,5.7,8277,304,18.9%,35,9,17,8,6,1.28,0.33,0.29,0.62,16.7%,2537,564,1874,99,93,4.7%,0,0%,,0,0,0,0,-371,-35,-1357,-1,0,334,334,7806,3466,4255,10625,27,186,6801,0,9,22,0,0
60058,Tristana,Kyeahoo,MID,15,0,1,0,0,282,10,,10.3,10672,391,24.3%,30,14,8,6,5,1.1,0.51,0.22,0.29,14.4%,17160,15250,1910,0,629,31.7%,0,0%,,0,0,0,0,-1023,-2,-366,0,0,2798,2798,5143,0,9969,0,2,110,16438,0,7,23,0,0
60058,Caitlyn,Teddy,ADC,13,0,1,0,0,274,0,,10,9768,358,22.3%,38,12,18,5,4,1.39,0.44,0.18,0.66,18.2%,15985,15213,590,182,586,29.5%,0,0%,,0,0,0,0,255,18,188,0,0,2606,2606,6181,0,10113,0,10,54,13278,0,7,19,0,0
60058,Braum,Pleata,SUPPORT,10,0,1,0,0,30,0,,1.1,5514,202,12.6%,81,48,11,13,13,2.97,1.76,0.48,0.4,38.8%,6098,441,4873,784,224,11.3%,0,0%,,0,0,0,0,33,0,-54,0,0,241,241,1589,247,10608,978,23,121,16333,35,15,25,0,0
60058,Aatrox,DuDu,TOP,17,3,0,1,Perfect KDA,306,15,,11.2,13103,481,25.1%,26,11,4,5,5,0.95,0.4,0.18,0.15,9.7%,13607,10768,2601,238,499,22%,0.15,80%,,0,1,0,0,886,22,57,0,0,7984,7984,16351,0,24668,0,14,205,28243,0,6,22,0,0
60058,Nidalee,Cuzz,JUNGLE,15,0,0,2,Perfect KDA,244,211,,8.9,9852,361,18.8%,68,8,22,6,6,2.49,0.29,0.22,0.81,25.3%,11142,201,9611,1330,409,18%,0.07,40%,,0,0,0,0,371,35,1357,1,1,736,736,23791,4990,15741,0,6,235,24644,0,6,16,0,0
60058,Corki,Bulldog,MID,16,1,1,2,3,289,8,,10.6,12793,469,24.5%,30,12,6,5,5,1.1,0.44,0.18,0.22,11.2%,18732,10933,5504,2295,687,30.2%,0.11,60%,,0,0,0,0,1023,2,366,0,0,10339,10339,6934,0,12103,0,6,82,15388,37,6,22,0,150
60058,Ezreal,Leaper,ADC,14,1,0,0,Perfect KDA,264,0,,9.7,10360,380,19.8%,32,8,11,2,2,1.17,0.29,0.07,0.4,11.9%,16399,9931,5584,884,601,26.5%,0.04,20%,,0,0,0,0,-255,-18,-188,0,0,1453,1453,3668,0,5605,0,9,63,11056,0,3,18,0,0
60058,Rakan,Andil,SUPPORT,11,0,0,2,Perfect KDA,31,0,,1.1,6177,227,11.8%,113,67,13,5,5,4.14,2.46,0.18,0.48,42%,2089,317,1772,0,77,3.4%,0.07,40%,,0,0,0,0,-33,0,54,0,0,479,479,3724,1005,13361,1521,13,43,12704,0,7,21,0,0
59033,Renekton,Morgan,TOP,18,1,1,8,9,318,4,,10.2,14041,449,22%,37,13,7,11,9,1.18,0.42,0.35,0.22,11.4%,12347,11011,1336,0,394,19.8%,0.29,60%,,0,0,0,0,1642,27,530,0,0,8419,8419,10117,0,23108,0,17,67,27216,48,12,34,0,150
59033,Taliyah,YoungJae,JUNGLE,17,4,0,11,Perfect KDA,261,225,,8.3,13967,446,21.9%,97,39,18,10,10,3.1,1.25,0.32,0.58,29.9%,13894,178,13230,486,444,22.3%,0.48,100%,,0,0,0,0,1231,2,851,0,0,1575,1575,8905,877,5626,0,19,840,12177,0,11,26,0,0
59033,Tristana,Karis,MID,17,3,1,5,8,322,0,,10.3,14509,464,22.7%,59,10,23,7,7,1.88,0.32,0.22,0.73,18.2%,14985,13739,1144,102,479,24%,0.26,53.3%,,0,1,0,0,1302,21,652,0,0,10094,10094,7623,0,10847,0,1,89,18363,38,8,23,0,50
59033,Kai,Samver,ADC,16,6,1,5,11,266,8,,8.5,13426,429,21%,31,16,6,6,6,0.99,0.51,0.19,0.19,9.6%,18170,6309,11841,20,581,29.1%,0.35,73.3%,,2,0,0,0,-187,-15,-90,0,0,2272,2272,2580,0,4293,0,0,38,9860,0,8,25,50,350
59033,Nautilus,Pollu,SUPPORT,12,1,3,7,2.7,35,0,,1.1,7875,252,12.3%,100,62,14,20,20,3.19,1.98,0.64,0.45,30.9%,3022,313,2177,532,97,4.8%,0.26,53.3%,,0,0,0,0,577,-1,-332,0,0,585,585,817,176,19410,0,24,118,20637,55,22,36,0,0
59033,K,Rascal,TOP,16,0,4,4,1,232,0,,7.4,9840,314,19.3%,37,9,9,6,4,1.18,0.29,0.19,0.29,12.9%,7707,6110,1270,327,246,12.8%,0.13,66.7%,,0,0,0,0,-1642,-27,-530,0,0,1295,1295,2176,0,32178,323,15,1510,27241,104,7,23,0,0
59033,Nidalee,Sponge,JUNGLE,14,0,4,6,1.5,221,195,,7.1,9653,308,18.9%,49,10,16,8,6,1.57,0.32,0.26,0.51,17.1%,10543,176,7549,2818,337,17.6%,0.19,100%,,0,0,0,0,-1231,-2,-851,0,1,0,0,24847,5637,16482,0,10,327,31060,99,9,26,0,0
59033,Jayce,Kyeahoo,MID,16,3,1,3,6,277,0,,8.8,12048,385,23.6%,39,13,11,7,7,1.25,0.42,0.22,0.35,13.6%,18541,15654,2375,512,592,30.9%,0.19,100%,,0,0,0,0,-1302,-21,-652,0,0,1399,1399,1610,0,6441,0,10,155,9927,0,8,27,350,0
59033,Corki,Teddy,ADC,15,3,2,3,3,329,6,,10.5,12994,415,25.4%,60,32,17,5,4,1.92,1.02,0.16,0.54,21%,18939,13926,2762,2251,605,31.5%,0.19,100%,,0,0,0,0,187,15,90,0,0,0,0,1888,0,8433,0,5,160,12717,45,7,21,200,50
59033,Rell,Pleata,SUPPORT,12,0,4,6,1.5,45,0,,1.4,6562,210,12.8%,101,63,20,21,16,3.23,2.01,0.67,0.64,35.3%,4303,325,3346,632,137,7.2%,0.19,100%,,0,0,0,0,-577,1,332,0,0,0,0,508,0,13398,0,23,104,15615,101,23,38,0,0
61084,Gnar,Clear,TOP,15,0,3,7,2.3,245,22,,8.7,10764,382,20.8%,23,8,6,5,5,0.82,0.28,0.18,0.21,8.7%,15829,14231,1104,494,562,23%,0.25,77.8%,,0,0,0,0,55,11,484,1,0,3778,3778,5426,0,23350,0,28,458,22144,117,8,24,0,50
61084,Vi,Raptor,JUNGLE,14,1,1,4,5,199,187,,7.1,9281,330,17.9%,52,8,11,7,7,1.85,0.28,0.25,0.39,19.7%,7488,7200,0,288,266,10.9%,0.18,55.6%,,0,0,0,0,-55,1,242,0,0,1272,1272,16246,0,35018,0,12,374,26356,0,8,23,0,0
61084,LeBlanc,Clozer,MID,16,3,0,1,Perfect KDA,303,0,,10.8,12392,440,24%,42,20,6,5,5,1.49,0.71,0.18,0.21,15.9%,24840,1541,21792,1507,882,36.1%,0.14,44.4%,,1,0,0,0,670,24,799,1,0,4503,4503,4552,0,8006,0,8,59,12908,0,8,23,0,0
61084,Zeri,Hena,ADC,16,5,3,2,2.3,306,4,,10.9,13050,464,25.2%,45,16,18,6,6,1.6,0.57,0.21,0.64,17%,18307,11431,6099,777,650,26.6%,0.25,77.8%,1,1,0,0,0,159,4,445,0,0,6121,6121,5236,0,11867,0,5,227,15538,53,8,25,100,550
61084,Rell,Duro,SUPPORT,11,0,1,5,5,35,0,,1.2,6251,222,12.1%,102,50,13,18,17,3.62,1.78,0.64,0.46,38.6%,2348,360,1826,162,83,3.4%,0.18,55.6%,,0,0,0,0,-90,0,449,1,0,1194,1194,634,0,10429,0,19,47,10748,28,20,31,0,0
61084,Jax,Morgan,TOP,15,3,2,1,2,238,2,,8.5,10413,370,21.9%,28,14,4,6,5,0.99,0.5,0.21,0.14,12.2%,10756,6239,4099,418,382,18.5%,0.14,50%,,0,0,0,0,-55,-11,-484,-1,0,3679,3679,2736,0,16631,0,9,232,22947,45,9,27,50,50
61084,Zyra,YoungJae,JUNGLE,13,1,1,4,5,174,157,,6.2,9079,323,19.1%,67,26,14,8,7,2.38,0.92,0.28,0.5,29.1%,17077,834,14067,2176,607,29.4%,0.18,62.5%,,0,0,0,0,55,-1,-242,0,0,0,0,5275,0,4930,0,24,494,10810,44,9,22,0,0
61084,Yone,FATE,MID,15,1,2,3,2,246,9,,8.7,10617,377,22.3%,32,7,9,4,4,1.14,0.25,0.14,0.32,13.9%,9958,7075,2193,690,354,17.2%,0.14,50%,,0,0,0,0,-670,-24,-799,-1,0,2670,2670,6397,0,21521,0,11,168,22695,78,6,22,350,0
61084,Ezreal,Envyy,ADC,15,2,3,3,1.7,279,0,,9.9,10943,389,23%,28,11,9,3,3,0.99,0.39,0.11,0.32,12.2%,17120,11689,5057,374,608,29.5%,0.18,62.5%,1,0,0,0,0,-159,-4,-445,0,0,58,58,2872,0,6188,0,2,62,14934,108,5,19,0,50
61084,Alistar,Pollu,SUPPORT,12,1,1,6,7,26,0,,0.9,6557,233,13.8%,75,44,7,13,11,2.66,1.56,0.46,0.25,32.6%,3086,218,2128,740,110,5.3%,0.25,87.5%,,0,0,0,0,90,0,-449,-1,0,0,0,6766,3730,17316,0,25,63,13619,35,15,28,200,0
60061,Gnar,Clear,TOP,14,0,2,2,1,243,8,,9.2,9231,349,21.1%,27,11,6,6,5,1.02,0.42,0.23,0.23,13%,10964,9062,1840,62,415,26.1%,0.08,50%,,0,0,0,0,221,10,408,1,0,5271,5271,3409,0,10719,0,24,419,12661,26,7,21,0,0
60061,Vi,Raptor,JUNGLE,13,2,4,2,1,154,139,,5.8,8475,321,19.4%,43,11,15,9,9,1.63,0.42,0.34,0.57,20.7%,5636,5596,0,40,213,13.4%,0.15,100%,,0,0,0,0,-939,-26,-1239,-1,0,78,78,10856,0,24237,0,14,159,25045,100,10,25,150,0
60061,Taliyah,Clozer,MID,16,1,2,3,2,296,2,,11.2,10921,413,24.9%,23,12,4,6,3,0.87,0.45,0.23,0.15,11.1%,12329,575,11754,0,467,29.4%,0.15,100%,,0,0,0,0,-763,-5,-449,0,0,1566,1566,659,0,6234,0,22,532,10934,16,8,27,0,0
60061,Senna,Hena,ADC,12,1,3,2,1,67,0,,2.5,7280,276,16.6%,85,46,9,9,9,3.22,1.74,0.34,0.34,40.9%,8555,8340,0,215,324,20.4%,0.11,75%,,0,0,0,0,-1659,-115,-2305,-3,0,318,318,6028,2603,5751,2054,14,182,11223,58,11,28,0,0
60061,Nautilus,Duro,SUPPORT,12,0,3,2,0.7,184,0,,7,7871,298,18%,30,17,4,7,7,1.14,0.64,0.26,0.15,14.4%,4502,868,3581,53,170,10.7%,0.08,50%,,0,0,0,0,1180,78,2318,2,0,0,0,417,94,26248,0,22,330,16368,66,8,23,0,0
60061,K,Doran,TOP,16,1,1,5,6,249,0,,9.4,10975,415,19.4%,19,9,4,4,4,0.72,0.34,0.15,0.15,7.9%,6797,5543,765,489,257,12%,0.23,42.9%,,0,0,0,0,-221,-10,-408,-1,0,1926,1926,2660,0,27204,103,14,2282,19714,16,5,21,0,0
60061,Morgana,Peanut,JUNGLE,16,2,1,10,12,215,197,,8.1,10654,403,18.8%,68,26,14,7,7,2.57,0.98,0.26,0.53,28.3%,9959,464,8219,1276,377,17.6%,0.45,85.7%,,0,0,0,0,939,26,1239,1,0,470,470,17975,0,12978,1277,19,382,24381,44,8,20,0,150
60061,Corki,Zeka,MID,17,4,0,6,Perfect KDA,308,20,,11.7,14919,565,26.4%,33,14,8,6,6,1.25,0.53,0.23,0.3,13.8%,17731,13911,2418,1402,671,31.3%,0.38,71.4%,,0,1,0,0,763,5,449,0,0,13477,13477,4687,0,6097,0,0,68,9212,0,7,25,0,0
60061,Kai,Viper,ADC,15,7,0,2,Perfect KDA,286,4,,10.8,13399,507,23.7%,29,10,11,2,2,1.1,0.38,0.08,0.42,12.1%,19399,9626,9689,84,734,34.3%,0.34,64.3%,2,1,0,0,0,1659,115,2305,3,0,7566,7566,4820,0,8037,0,0,63,8955,0,3,19,0,0
60061,Rell,Delight,SUPPORT,11,0,2,5,2.5,34,0,,1.3,6644,252,11.7%,91,40,12,10,9,3.44,1.51,0.38,0.45,37.9%,2733,559,1546,628,103,4.8%,0.19,35.7%,,0,0,0,0,-1180,-78,-2318,-2,0,1263,1263,1043,0,10309,0,19,52,12696,43,14,26,0,0
59036,Rumble,Kiin,TOP,16,2,1,9,11,252,12,,8.5,12742,429,20.7%,40,13,5,7,5,1.35,0.44,0.24,0.17,12.9%,18876,774,17274,828,635,26.7%,0.37,61.1%,,0,0,0,0,1316,28,1132,1,0,3448,3448,3575,550,10181,0,12,322,11236,35,9,27,0,100
59036,Sejuani,Canyon,JUNGLE,13,1,2,10,5.5,153,129,,5.1,9548,321,15.5%,62,14,22,11,11,2.09,0.47,0.37,0.74,20%,9739,5360,3533,846,328,13.8%,0.37,61.1%,,0,0,0,0,-146,-4,-435,0,0,3213,3213,15483,163,40754,0,24,262,38896,34,12,25,0,0
59036,Corki,Chovy,MID,17,2,3,4,2,293,22,,9.9,12958,436,21.1%,40,14,13,4,4,1.35,0.47,0.13,0.44,12.9%,16190,11623,2907,1660,545,22.9%,0.2,33.3%,,0,0,0,0,378,7,312,0,0,5236,5236,5355,0,11484,0,2,117,17207,86,5,22,0,350
59036,Zeri,Peyz,ADC,17,11,1,5,16,369,59,,12.4,17911,603,29.1%,62,14,20,5,5,2.09,0.47,0.17,0.67,20%,22011,14654,7172,185,741,31.1%,0.54,88.9%,1,0,0,0,1,2449,53,871,1,0,8623,8623,7075,0,9144,0,5,189,15817,8,6,21,0,0
59036,Lulu,Lehends,SUPPORT,12,2,2,15,8.5,29,0,,1,8293,279,13.5%,106,56,15,14,14,3.57,1.88,0.47,0.5,34.2%,3884,701,2657,526,131,5.5%,0.57,94.4%,1,0,0,0,0,459,-4,82,0,0,1112,1112,5539,4146,3425,5528,24,183,7508,24,16,29,0,0
59036,Skarner,Clear,TOP,15,1,1,2,3,227,6,,7.6,9741,328,20.3%,27,9,4,5,4,0.91,0.3,0.17,0.13,10.9%,10777,7080,3697,0,363,20.6%,0.1,33.3%,,0,0,0,0,-1316,-28,-1132,-1,0,831,831,2367,0,37974,0,23,683,20021,0,6,27,50,0
59036,Xin Zhao,Raptor,JUNGLE,13,2,6,5,1.2,172,159,,5.8,9245,311,19.2%,40,7,12,6,5,1.35,0.24,0.2,0.4,16.2%,11184,9391,746,1047,376,21.4%,0.24,77.8%,,1,0,0,0,146,4,435,0,0,0,0,21965,0,22367,0,14,524,39404,125,7,22,0,0
59036,Taliyah,Clozer,MID,16,2,2,4,3,285,0,,9.6,11129,375,23.1%,42,19,9,9,9,1.41,0.64,0.3,0.3,17%,14766,439,14231,96,497,28.2%,0.2,66.7%,,1,0,0,0,-378,-7,-312,0,0,851,851,1083,0,7264,0,27,650,13997,35,11,37,100,0
59036,Varus,Hena,ADC,14,4,3,5,3,254,3,,8.5,11636,392,24.2%,46,24,12,3,3,1.55,0.81,0.1,0.4,18.6%,12621,10531,2090,0,425,24.1%,0.3,100%,,0,0,0,0,-2449,-53,-871,-1,0,179,179,2981,972,6088,0,19,306,12992,34,8,31,300,0
59036,Rell,Execute,SUPPORT,10,0,6,8,1.3,28,0,,0.9,6328,213,13.2%,92,60,7,19,17,3.1,2.02,0.64,0.24,37.2%,2939,444,1983,512,99,5.6%,0.27,88.9%,,0,0,0,0,-459,4,-82,0,0,157,157,171,0,12483,0,19,42,16496,110,21,37,0,0
61087,Renekton,PerfecT,TOP,16,1,4,1,0.5,260,8,,7.9,11070,337,21.3%,43,16,11,12,11,1.31,0.49,0.37,0.33,15.1%,4419,3759,660,0,134,12.4%,0.06,50%,,0,0,0,0,-1874,-42,-797,-1,0,322,322,8079,0,24793,0,8,165,32694,78,15,37,0,0
61087,Vi,Pyosik,JUNGLE,13,1,4,2,0.8,164,146,,5,9101,277,17.5%,45,16,7,16,15,1.37,0.49,0.49,0.21,15.8%,3148,3028,0,120,96,8.8%,0.09,75%,,0,0,0,0,-261,1,-71,0,0,610,610,7345,0,19653,0,8,265,17278,53,17,33,0,0
61087,Taliyah,Bdd,MID,16,1,2,0,0.5,286,4,,8.7,11425,348,22%,42,21,7,9,9,1.28,0.64,0.27,0.21,14.8%,12629,614,12015,0,384,35.4%,0.03,25%,,0,0,0,0,197,5,706,0,0,3499,3499,249,0,5638,0,29,688,10533,42,11,27,50,0
